movie_id,production_companies
62215,Legion Entertainment
62215,Edition Video
62215,Nordisk Film Distribution
10195,Marvel Studios
48415,Medusa Film
48415,Cattleya
48415,Regione Campania
48415,Campania Film Commission
48415,Comune di Castellabate
50671,Hammer Film Productions
50671,Exclusive Media Group
55787,Ingenious Media
55787,Dune Entertainment
55787,Fox 2000 Pictures
55787,Flashpoint Entertainment
55787,Big Screen Productions
51209,Anchor Bay Films
51209,Dundee Entertainment
51209,Code Entertainment
51209,Sweet William Productions
51497,Universal Pictures
51497,Original Film
51497,One Race Productions
46738,TS Productions
46738,Micro scope
46738,Phi Group
43959,Mandalay Pictures
43959,TriStar Pictures
43959,Brookwell-McNamara Entertainment
43959,FilmDistrict
43959,Affirm Films
49022,Alcon Entertainment
49022,Wild Ocean Films
49022,2S Films
55721,Universal Pictures
55721,Relativity Media
55721,Apatow Productions
38321,Screen Gems
38321,Stars Road Entertainment
38321,Buckaroo Entertainment
38321,Michael De Luca Productions
38321,TOKYOPOP
50780,Summit Entertainment
50780,Participant Media
50780,Imagenation Abu Dhabi FZ
50780,Anonymous Content
1865,Walt Disney Pictures
1865,Jerry Bruckheimer Films
1865,Moving Picture Company (MPC)
59436,Gravier Productions
59436,Televisió de Catalunya (TV3)
59436,Versátil Cinema
59436,Mediapro
59436,Pontchartrain Productions
63831,France 2 Cinéma
63831,Centre National de la Cinématographie
63831,Lucky Red
63831,Eurimages
63831,Wild Bunch
63831,Les Films Du Fleuve
63831,Archipel 35
63831,Canal+
63831,CinéCinéma
63831,France Télévision
63831,Radio Télévision Belge Francophone (RTBF)
63831,Programme MEDIA de la Communauté Européenne
63831,Belgacom TV
63831,Région Wallone
63831,Le Tax Shelter du Gouvernement Fédéral de Belgique
63831,Taxshelter. be
63831,Inver Invest
63831,Casa Kafka Pictures
63831,"Dexia, Making Of"
63831,Soficinéma 7
51608,Cinema Service
51608,Opus Pictures
51608,United Pictures
8967,Fox Searchlight Pictures
8967,Plan B Entertainment
8967,River Road Entertainment
45243,Legendary Pictures
45243,Living Films
45243,Green Hat Films
45243,Warner Bros.
52077,SCOPE Invest
52077,TF1 Films Production
52077,Canal+
52077,CinéCinéma
52077,Pathé
52077,Scope Pictures
52077,Région Wallone
52077,Centre National de la Cinématographie (CNC)
52077,Les Productions du Ch'timi
49950,Vertigo Entertainment
49950,Screen Gems
44945,Nu Image Films
44945,Millennium Films
44945,Dark Harbor Stories
51170,Sony Pictures Animation
59678,UK Film Council
59678,Studio Canal
59678,Film4
59468,Elixir Films
59468,Filmax Entertainment
46221,Distracted Media
46221,Zapruder's Other Films
46221,DLSHS
49444,DreamWorks Animation
49538,Ingenious Film Partners
49538,Ingenious Media
49538,Twentieth Century Fox Film Corporation
49538,Donners' Company
49538,Dune Entertainment
49538,Dune Entertainment III
49538,Marvel Entertainment
49538,Bad Hat Harry Productions
49538,Big Screen Productions
49020,Film4
49020,Film Agency for Wales
49020,Red Hour Films
49020,Warp (Submarine)
49020,Warp Films
52505,Marc Platt Productions
52505,Handsomecharlie Films
52505,Is or Isn't Entertainment
45658,Birdsong Pictures
45658,IM Global
55347,Parts and Labor
55347,Olympus Pictures
55347,Focus Features
37686,Paramount Pictures
37686,Amblin Entertainment
37686,Bad Robot
37686,K/O Camera Toys
44912,De Line Pictures
44912,Warner Bros.
44912,DC Entertainment
58224,Twentieth Century Fox Film Corporation
58224,Dune Entertainment
58224,Davis Entertainment
58224,Dune Entertainment III
52449,Columbia Pictures
52449,Mosaic Media Group
38356,Paramount Pictures
38356,Di Bonaventura Pictures
38356,Indochina Productions
38356,Hasbro Studios
59861,Universal Pictures
59861,Playtone Productions
59861,Vendome Pictures
38319,Universal Pictures
38319,Stuber Productions
22907,Rainforest Films
38317,Columbia Pictures
38317,Happy Madison Productions
38317,Sony Pictures Releasing
38317,Broken Road Productions
38317,Metro-Goldwyn-Mayer (MGM)
38317,Zookeeper Productions
38317,Hey Eddie
51540,New Line Cinema
51540,Rat Entertainment
49013,Walt Disney Pictures
49013,Pixar Animation Studios
45657,North by Northwest Entertainment
45657,Premiere Picture
45657,A Bigger Boat
45657,FilmNation Entertainment
45657,Echo Lake Entertainment
59860,Dune Entertainment
59860,Regency Enterprises
59860,Fox 2000 Pictures
59860,DiNovi Pictures
59860,Dune Entertainment III
59860,Blossom Films
66195,Splendid Film
12445,Warner Bros.
12445,Heyday Films
64690,Bold Films
64690,Marc Platt Productions
64690,Odd Lot Entertainment
64690,FilmDistrict
64690,Motel Movies
64690,Newbridge Film Capital
1771,Paramount Pictures
1771,Marvel Studios
50646,Warner Bros.
51828,Film 4
51828,Color Force
67913,UK Film Council
67913,Crescendo Productions
67913,Element Pictures
67913,Irish Film Board
67913,Prescience
67913,Reprisal Films
67913,Aegis Film Fund
59115,RCR Media Group
59115,Andale Pictures
59115,Third Street Pictures
51162,Walt Disney Pictures
51162,Walt Disney Animation Studios
65599,Modernciné
41513,Columbia Pictures
41513,Sony Pictures Animation
41513,Kerner Entertainment Company
43935,Hyde Park Films
43935,platinum studios
43935,Long Distance Films
50544,Castle Rock Entertainment
50544,Screen Gems
50544,Olive Bridge Entertainment
12819,Lions Gate Family Entertainment
12819,Relativity Media
12819,Crest Animation Productions
55846,Davis-Films
55846,Current Entertainment
55846,Lionsgate
55846,Lipsync Productions
55846,Blitz Films
55846,Kushner/Wyman Productions
57361,Fox International Productions
57361,Wellmade Starm
57361,Popcorn films
57361,Location Incentive Program of Pusan Film Commission
57361,Korea Trade Insurance Corporation
57361,Hong Kong Asia Film Financing Forum
57361,Showbox/Mediaplex
59968,The Weinstein Company
59968,Likely Story
59968,Big Beach Films
59968,Yuk Films
51620,Moonlighting Films
51620,CC Capital Arts Entertainment SRL
70821,Muse Entertainment Enterprises
61791,Ingenious Film Partners
61791,Ingenious Media
61791,Twentieth Century Fox Film Corporation
61791,Dune Entertainment
61791,Dune Entertainment III
61791,Chernin Entertainment
61791,Big Screen Productions
49520,Universal Pictures
49520,Original Film
49520,Relativity Media
49520,Big Kid Pictures
50014,DreamWorks SKG
50014,1492 Pictures
50014,Participant Productions
50014,Imagenation Abu Dhabi FZ
50014,Reliance Entertainment
50014,Touchstone Pictures
62206,Columbia Pictures
55779,New Line Cinema
55779,Practical Pictures
55779,Parallel Zide
60309,Wildwood Enterprises
60309,American Film Company
55465,New Line Cinema
55465,Mandate Pictures
40794,Fandango
56288,Dimension Films
46261,Miramax Films
46261,Gran Via Productions
46261,FilmDistrict
46261,Necropia
46261,Tequila Gang
58151,Touchstone Pictures
55420,Artists Public Domain
44835,DRO Entertainment
44835,The Last Picture Company
44835,CatchPlay
44835,Corner Store Entertainment
44835,Filmula
44835,Handsomecharlie Films
44835,American Work
44835,Dreamagine Entertainment
52015,Glass Eye Pix
52015,Belladonna Productions
52015,Off Hollywood Pictures
48289,Miramax Films
48289,Marv Films
48289,Pioneer Pictures
62835,TF1 Films Production
62835,Canal+
62835,CinéCinéma
62835,Grive Productions
62835,EuropaCorp
62835,A.J.O.Z. Films
63311,El Deseo
63311,Televisión Española TVE
63311,FilmNation Entertainment
63311,Canal+ España
63311,Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)
63311,Instituto de Crédito Oficial (ICO)
63311,Blue Haze Entertainment
37430,Dark Horse Entertainment
37430,Nu Image Films
37430,Paradox Entertainment
37430,Nimar Studios
37430,Millennium Films
37430,Cinema Vehicle Services
51588,Walt Disney Pictures
51588,Rickshaw Productions
52338,Catfish Productions
52338,PCH Film
52338,Weekend Films/Main Street Productions
69798,Channel 4 Television Corporation
48572,The Harvey Boys
48572,NVSH Productions
48572,Phase 4 Films
48572,SModcast Pictures
50838,Téléfilm Canada
50838,Independent Edge FIlms
50838,Canadian Film or Video Production Tax Credit (CPTC)
50838,Province of British Columbia Film Incentive BC
50838,Three-Seven Entertainment
70868,The Weinstein Company
65055,Incentive Filmed Entertainment
39538,Double Feature Films
39538,Regency Enterprises
39538,Warner Bros.
39538,Participant Media
39538,Imagenation Abu Dhabi FZ
61667,France 3 Cinéma
61667,Eurimages
61667,Fandango
61667,Rai Cinema
61667,Le Pacte
61667,Canal+
61667,Backup Films
61667,France Télévision
61667,Coficup
61667,Sacher Film
64586,Screen Australia
64586,Screen NSW
64586,Fulcrum Media Finance
64586,Spectrum Films
64586,Magic Films
64586,Deluxe Australia
64586,Big Ears Productions
64639,Battleplan Productions
60308,Columbia Pictures
60308,Scott Rudin Productions
47760,Columbia Pictures
47760,Imagine Entertainment
47760,360 Pictures
61404,Gaumont
61404,LGM Productions
61404,TF1 Films Production
61404,Canal+
61404,TPS Star
61404,Nexus Factory
61404,uFilm
61404,K.R. Productions
38543,Rising Star
38543,Premiere Picture
38543,Mythic International Entertainment
38543,Film & Entertainment VIP Medienfonds 4 GmbH & Co. KG (I)
38543,Wales Creative IP Fund
38543,Silver Reel
38543,Perpetual Media Capital
38543,Molinare Investment
38543,VIP 4 Medienfonds
38543,ContentFilm International
24428,Paramount Pictures
24428,Marvel Studios
49517,StudioCanal
49517,Kinowelt Filmproduktion
49517,Canal+
49517,CinéCinéma
49517,Working Title Films
49517,Karla Films
60243,Asghar Farhadi Productions
60243,Dreamlab Films
60243,MPA APSA Academy Film Fund
48231,Recorded Pictures Company
48231,The Movie Network
48231,Millbrook Pictures
48231,Prospero Pictures
48231,Lago Film
48231,Dangerous Method Film AG
59440,Solaris Film
59440,Lionsgate
59440,Mimran Schur Pictures
59440,Filmtribe
10316,Appian Way
10316,Crystal City Entertainment
10316,Cross Creek Pictures
10316,Exclusive Media Group
10316,Smokehouse Pictures
74725,Rook Films
74725,Warp X
49021,Current Entertainment
49021,Omnilab Media
49021,Ambience Entertainment
49021,International Traders
49021,Open Road Films
49021,Sighvatsson Films
49021,Palomar Pictures (II)
49021,Film Victoria
49021,Wales Creative IP Fund
40807,Summit Entertainment
40807,Mandate Pictures
74643,France 3 Cinéma
74643,La Petite Reine
74643,Studio 37
74643,uFilm
74643,Jouror Productions
74643,La Classe Américaine
74643,JD Prod
64720,Hydraulx
64720,REI Capital
64720,Grove Hill Productions
64720,Strange Matter Films
39254,DreamWorks SKG
39254,21 Laps Entertainment
39254,Reliance Entertainment
39254,Touchstone Pictures
39254,ImageMovers
39254,Angry Films
39254,Revolution Sun Studios
39254,Kontsept Film Company
39254,Wardour Street Pictures
68817,Dylan Sellers Productions
68817,Weston Pictures
68817,Zadan / Meron Productions
60935,Universal Pictures
60935,Strike Entertainment
60935,Morgan Creek Productions
76543,WarpX
76543,Inflammable Films
50837,Cunningham & Maybach Films
50837,FilmHaven Entertainment
50837,BorderLine Films
50837,This Is That Productions
71859,BBC Films
71859,Oscilloscope Laboratories
52451,Impact Pictures
52451,Studio Babelsberg
52451,Nouvelles Éditions de Films (NEF)
52451,New Legacy
52451,Constantin Film Produktion
49530,Regency Enterprises
49530,Strike Entertainment
49530,New Regency Pictures
72113,Wild Bunch
72113,Zanagar Films
72113,Canal+
72113,Constantin Film Produktion
72113,CinéCinéma
72113,Versátil Cinema
72113,SBS Productions
72113,Polski Instytut Sztuki Filmowej
72113,France Télévisions
72113,France 2 Cinéma
72113,SPI Film Studio
50839,Benaroya Pictures
50839,Before the Door Pictures
50839,Washington Square Films
50839,Untitled Entertainment
72571,Paramount Pictures
72571,Blumhouse Productions
72571,Room 101
72571,Solana Films
72432,Cherry Sky Films
71157,Les Productions du Trésor
71157,Mars Film Corporation
71157,Chaocorp
71157,Shortcom
45156,Davis Entertainment
45156,The Film Department
45156,MJW Films
58233,Universal Pictures
59965,Lions Gate Films
59965,Vertigo Entertainment
59965,Gotham Group
59965,Tailor Made
59965,Mango Farms
59965,Quick Six Entertainment
53487,ARP Sélection
53487,Lucky Red
53487,Indigo Film
53487,Medusa Film
53487,France 2 Cinéma
76025,HanWay Films
76025,UK Film Council
76025,Alliance Films
76025,See-Saw Films
76025,Film4
76025,Lipsync Productions
63492,Regency Enterprises
63492,Contrafilm
63492,New Regency Pictures
69668,Cliffjack Motion Pictures
69668,Morgan Creek Productions
70670,Nordisk Film
70670,Yellow Bird Films
70670,Friland Produksjon
70670,ARD Degeto Film
69735,DC Comics
69735,Warner Bros. Animation
69735,Warner Premiere
45610,Mpower Pictures
45610,Relativity Media
45610,1984 Private Defense Contractors
45610,Virgin Produced
45610,Moonlighting Films
45610,Apparatus Productions
45610,GG Filmz
45610,ITS Capital
45610,Merlina Entertainment
45610,MGP Productions
45610,Safady Entertainment
61891,Columbia Pictures
61891,Centropolis Entertainment
59108,Universal Pictures
59108,Image Entertainment
59108,Relativity Media
59108,Rat Entertainment
88794,Imagine Entertainment
88794,Malpaso Productions
88794,Wintergreen Productions
73499,Industry Entertainment
73499,Imagenation Abu Dhabi FZ
73499,Hyde Park Entertainment
73499,Agent Two
73499,Brandt/Haas Productions
17578,Paramount Pictures
17578,Columbia Pictures
17578,WingNut Films
17578,Amblin Entertainment
17578,Nickelodeon Movies
17578,"Kennedy/Marshall Company, The"
17578,Hemisphere Media Capital
65229,ARTE France Cinéma
65229,Hold Up Films
65229,Lilies Films
44826,Paramount Pictures
44826,Infinitum Nihil
44826,GK Films
70578,Nu Image Films
70578,Winkler Films
70578,Millennium Films
37958,Virgin Produced
37958,Mark Canton Productions
71880,Columbia Pictures
71880,Happy Madison Productions
71880,Broken Road Productions
62630,Corrino Media Corporation
62630,Corsan
62630,Staccato Films
70586,Grindstone Entertainment Group
70586,Cheetah Vision
70586,Paradox Entertainment
70586,Gunny Entertainment
70586,Emmett/Furla Films
70586,Hedge Fund Film Partners
55292,Emperor Motion Pictures
55292,China Film Group Corporation (CFGC)
65057,Fox Searchlight Pictures
65057,Dune Entertainment
65057,Ad Hominem Enterprises
60420,Paramount Vantage
60420,Andrea Sperling Productions
60420,Indian Paintbrush
60420,Super Crispy Entertainment
60420,Ascension Productions
64328,Walt Disney Pictures
50619,Summit Entertainment
50619,Sunswept Entertainment
50619,Total Entertainment
50619,TSBD Canada Productions
50619,Zohar International
50619,Temple Hill Entertainment
50619,TSBD Louisiana
50619,TSBD Productions
57212,DreamWorks SKG
57212,Amblin Entertainment
57212,Reliance Entertainment
57212,"Kennedy/Marshall Company, The"
57212,Touchstone Pictures
23514,FilmEngine
23514,Infinitum Nihil
23514,GK Films
75900,BBC Films
75900,The Weinstein Company
75900,UK Film Council
75900,Lip Sync Post
75900,Trademark Films
79120,EM Media
79120,The Bureau
79120,Glendale Picture Company
79120,Synchronicity Films
15157,Warner Premiere
15157,CS2 Films
15157,Dylan Sellers Productions
30618,Ram Bergman Productions
30618,Snoot Entertainment
30618,Picturesque Films
30618,Outpost Studios
53457,France 2 Cinéma
53457,Studio 37
53457,Canal+
53457,TPS Star
53457,France Télévision
53457,TF1 Droits Audiovisuels
53457,Région Ile-de-France
53457,Hugo Productions
53457,A Plus Image
57431,Twentieth Century Fox Film Corporation
57431,Michael De Luca Productions
57431,Rough House Pictures
64685,Paramount Pictures
64685,Scott Rudin Productions
64685,Warner Bros.
11625,Gaumont
11625,Extrafilm
9369,Extrafilm
9369,Milimetros
9369,Hahn Film AG
9642,A. Film
9642,M6 Studio
9642,TPS Star
9642,M6
75622,Lightstream Pictures
75622,Waypoint Entertainment
75622,TheThird Mind Pictures
75622,Amalgam Features
65759,Village Roadshow Pictures
65759,Warner Bros.
65759,Dr D Studios
65759,Kennedy Miller Mitchell
51052,Columbia Pictures
51052,Aardman Animations
51052,Sony Pictures Animation
62046,Rising Star
62046,The Safran Company
62046,Foresight Unlimited
62046,Shifting Gears Entertainment
70074,Dark Castle Entertainment
70074,After Dark Films
70074,IM Global
70074,Automatik Entertainment
70074,Silver Reel
70074,EMJAG Productions
70074,Millar Gough Ink
70074,Headshot Films
76163,Nu Image Films
76163,Millennium Films
70160,Lionsgate
70160,Color Force
49026,Legendary Pictures
49026,Warner Bros.
49026,DC Entertainment
49026,Syncopy
49040,Universal Pictures
49040,Dentsu
49040,Relativity Media
49040,"Kennedy/Marshall Company, The"
49040,Captivate Entertainment
1254,Fin Août Productions
58574,Village Roadshow Pictures
58574,Silver Pictures
58574,Lin Pictures
58574,Warner Bros.
58574,Wigram Productions
101173,BBC Films
101173,Synchronistic Pictures
